Millis,Red,IR
337876,56429,101452
337927,56434,101449
337978,56433,101433
338029,56423,101451
338088,56417,101445
338131,56424,101444
338182,56414,101461
338233,56412,101438
338288,56419,101442
338335,56417,101434
338386,56427,101418
338448,56416,101424
338488,56401,101421
338539,56398,101411
338590,56418,101425
338648,56390,101419
338692,56393,101429
338743,56398,101417
338794,56388,101416
338848,56388,101430
338897,56398,101425
338948,56388,101425
339007,56396,101406
339050,56382,101409
339101,56392,101421
339152,56393,101431
339207,56397,101437
339254,56400,101429
339305,56403,101423
339356,56374,101410
339407,56393,101416
339458,56409,101405
339509,56400,101405
339568,56380,101395
339611,56376,101388
339662,56399,101408
339713,56373,101392
339767,56367,101397
339815,56367,101397
339866,56378,101384
339928,56384,101371
339968,56366,101358
340019,56364,101390
340071,56393,101384
340128,56383,101361
340173,56381,101413
340224,56340,101365
340275,56350,101381
340328,56378,101385
340377,56375,101386
340428,56327,101394
340489,56319,101395
340530,56377,101367
340581,56325,101383
340632,56344,101379
340689,56331,101377
340734,56354,101378
340785,56315,101368
340836,56334,101368
340888,56346,101375
340938,56350,101363
340989,56337,101371
341049,56320,101379
341091,56325,101373
341142,56349,101385
341193,56353,101388
341249,56342,101408
341296,56355,101390
341347,56368,101410
341408,56381,101415
341449,56372,101402
341500,56371,101426
341551,56380,101423
341608,56381,101422
341653,56387,101439
341704,56386,101415
341755,56401,101439
341808,56405,101440
341857,56394,101446
341908,56384,101440
341969,56383,101431
342010,56403,101436
342061,56400,101452
342112,56406,101439
342168,56411,101443
342214,56408,101450
342265,56411,101443
342316,56447,101461
342368,56424,101457
342418,56421,101473
342469,56408,101468
342529,56419,101476
342572,56413,101477
342623,56427,101470
342674,56418,101475
342729,56410,101473
342776,56422,101470
342827,56415,101485
342888,56437,101455
342929,56436,101462
342980,56430,101482
343031,56434,101482
343088,56441,101467
343133,56442,101485
343184,56433,101460
343235,56423,101456
343288,56432,101452
343337,56437,101466
343388,56414,101461
343448,56439,101460
343490,56443,101453
343541,56438,101461
343592,56434,101467
343648,56440,101470
343694,56425,101439
343746,56447,101460
343797,56435,101447
343848,56416,101442
343899,56396,101462
343950,56416,101434
344009,56429,101416
344052,56429,101438
344103,56401,101437
344154,56403,101429
344209,56429,101452
344256,56397,101430
344307,56404,101436
344370,56395,101440
344409,56443,101419
344460,56393,101434
344511,56394,101436
344569,56425,101433
344613,56430,101426
344664,56386,101411
344715,56402,101438
344769,56431,101436
344817,56435,101430
344868,56396,101423
344930,56399,101436
344971,56433,101431
345022,56432,101428
345073,56414,101408
345130,56399,101426
345175,56394,101390
345226,56418,101416
345277,56414,101424
345330,56388,101417
345379,56396,101435
345430,56409,101414
345489,56414,101414
345532,56394,101406
345583,56403,101412
345634,56398,101404
345689,56387,101403
345736,56370,101378
345787,56418,101391
345849,56386,101392
345889,56384,101409
345940,56377,101393
345991,56391,101381
346049,56398,101377
346093,56391,101400
346144,56379,101383
346196,56401,101391
346249,56406,101402
346298,56408,101410
346349,56391,101411
346410,56414,101422
346451,56419,101415
346502,56422,101420
346553,56415,101433
346610,56425,101436
346655,56418,101425
346706,56426,101377
346757,56451,101437
346810,56447,101455
346859,56449,101452
346910,56459,101458
346969,56457,101441
347012,56443,101451
347063,56451,101448
347114,56432,101433
347170,56436,101425
347216,56449,101442
347267,56442,101439
347318,56462,101429
347370,56459,101453
347421,56460,101407
347472,56429,101411
347529,56440,101419
347574,56433,101425
347625,56464,101440
347676,56414,101382
347729,56421,101397
347778,56420,101414
347829,56421,101399
347890,56447,101421
347931,56413,101405
347982,56454,101411
348033,56433,101427
348090,56453,101444
348135,56415,101404
348186,56464,101428
348237,56435,101430
348291,56423,101434
348339,56424,101434
348390,56440,101441
348450,56468,101428
348492,56437,101428
348543,56436,101436
348594,56438,101444
348650,56464,101440
348697,56463,101441
348748,56437,101444
348799,56456,101445
348850,56465,101455
348901,56456,101428
348952,56466,101460
349011,56459,101440
349054,56448,101448
349105,56460,101476
349156,56454,101459
349211,56454,101469
349258,56460,101458
349309,56477,101452
349370,56473,101455
349411,56463,101439
349462,56470,101449
349513,56493,101453
349571,56465,101455
349615,56464,101470
349666,56464,101455
349717,56454,101451
349771,56446,101456
349819,56443,101452
349871,56455,101462
349930,56458,101460
349973,56447,101451
350024,56457,101455
350075,56448,101467
350130,56456,101464
350177,56467,101450
350228,56459,101463
350279,56446,101458
350330,56454,101456
350381,56458,101443
350432,56463,101450
350491,56459,101452
350534,56458,101445
350585,56470,101458
350636,56465,101467
350690,56455,101471
350738,56456,101452
350789,56471,101459
350851,56473,101468
350891,56462,101444
350942,56462,101469
350993,56461,101448
351051,56478,101447
351096,56486,101483
351147,56454,101440
351198,56459,101445
351251,56487,101460
351300,56478,101466
351351,56445,101480
351412,56438,101477
351453,56479,101445
351504,56481,101472
351555,56450,101470
351612,56450,101480
351657,56467,101473
351708,56437,101460
351759,56468,101470
351812,56437,101479
351861,56467,101475
351912,56455,101478
351972,56437,101478
352014,56438,101494
352065,56462,101497
352116,56448,101489
352172,56427,101492
352218,56424,101495
352269,56423,101481
352331,56428,101484
352372,56412,101471
352423,56419,101486
352474,56436,101485
352531,56425,101470
352576,56429,101487
352627,56413,101469
352678,56425,101466
352731,56427,101451
352780,56417,101479
352831,56405,101467
352892,56403,101457
352933,56416,101478
352984,56401,101468
353035,56412,101467
353092,56414,101475
353137,56424,101446
353188,56408,101456
353239,56439,101476
353291,56422,101476
353341,56419,101502
353392,56420,101484
353452,56421,101476
353494,56416,101496
353545,56418,101485
353597,56422,101479
353652,56410,101474
353699,56417,101474
353750,56438,101479
353811,56428,101485
353852,56424,101495
353903,56424,101497
353954,56418,101493
354011,56441,101482
354056,56432,101502
354107,56419,101470
354158,56415,101475
354211,56411,101477
354260,56432,101489
354311,56418,101467
354372,56415,101463
354413,56416,101478
354464,56435,101487
354515,56401,101496
354573,56398,101494
354617,56401,101475
354668,56444,101482
354719,56404,101505
354773,56394,101502
354822,56399,101508
354873,56406,101499
354932,56430,101488
354975,56400,101488
355026,56394,101498
355077,56394,101497
355132,56411,101492
355179,56424,101489
355230,56425,101487
355293,56394,101491
355332,56410,101521
355383,56391,101486
355434,56406,101492
355493,56376,101495
355536,56391,101493
355587,56379,101504
