Millis,Red,IR
1589204,59047,102615
1589257,59037,102642
1589310,59070,102624
1589363,59072,102637
1589416,59077,102636
1589469,59065,102637
1589524,59059,102618
1589576,59053,102635
1589629,59077,102634
1589683,59066,102646
1589735,59054,102629
1589788,59055,102623
1589843,59059,102620
1589894,59039,102618
1589948,59046,102608
1590004,59040,102614
1590054,59040,102622
1590107,59022,102615
1590163,59040,102611
1590213,59032,102615
1590266,59033,102624
1590323,59038,102610
1590373,59037,102592
1590426,59025,102613
1590484,59031,102619
1590532,59043,102615
1590585,59037,102598
1590644,59004,102590
1590691,59009,102596
1590744,59019,102603
1590803,59028,102609
1590851,59028,102600
1590904,59046,102589
1590964,59015,102594
1591010,59006,102573
1591063,59013,102582
1591124,59016,102581
1591169,59036,102593
1591223,59018,102594
1591283,59020,102610
1591329,59029,102613
1591382,59039,102607
1591444,59039,102591
1591488,59036,102608
1591541,59087,102638
1591604,59075,102636
1591648,59104,102697
1591701,59102,102683
1591765,59074,102675
1591807,59116,102683
1591860,59073,102680
1591913,59097,102697
1591966,59130,102696
1592019,59130,102697
1592073,59062,102684
1592126,59071,102684
1592179,59087,102691
1592232,59101,102688
1592285,59113,102678
1592338,59081,102669
1592391,59082,102691
1592444,59111,102692
1592498,59107,102695
1592551,59100,102690
1592605,59082,102676
1592657,59102,102692
1592710,59091,102686
1592765,59086,102689
1592816,59082,102693
1592869,59097,102699
1592924,59102,102695
1592976,59093,102689
1593029,59092,102682
1593085,59094,102681
1593135,59093,102678
1593188,59089,102680
1593245,59077,102680
1593294,59071,102677
1593348,59069,102686
1593404,59079,102674
1593454,59084,102670
1593507,59080,102679
1593565,59067,102700
1593613,59091,102709
1593666,59121,102674
1593725,59081,102692
1593773,59086,102683
1593826,59085,102679
1593884,59087,102679
1593932,59088,102686
1593985,59087,102685
1594044,59085,102703
1594091,59093,102694
1594144,59091,102684
1594205,59076,102671
1594251,59085,102679
1594304,59083,102690
1594364,59095,102680
1594410,59093,102697
1594463,59091,102712
1594524,59115,102699
1594569,59089,102667
1594623,59117,102703
1594685,59121,102691
1594729,59125,102687
1594782,59080,102680
1594844,59113,102691
1594888,59136,102714
1594941,59088,102700
1594994,59079,102701
1595048,59120,102708
1595101,59132,102706
1595154,59088,102706
1595207,59065,102699
1595260,59093,102694
1595313,59068,102698
1595366,59078,102693
1595419,59087,102688
1595473,59079,102688
1595526,59082,102697
1595579,59095,102732
1595632,59107,102687
1595686,59064,102691
1595738,59080,102704
1595791,59083,102706
1595846,59069,102694
1595898,59061,102695
1595951,59070,102676
1596005,59067,102696
1596057,59044,102677
1596110,59049,102680
1596165,59071,102692
1596216,59071,102685
1596269,59058,102673
1596326,59058,102675
1596376,59044,102677
1596429,59043,102676
1596485,59068,102665
1596535,59053,102659
1596588,59039,102653
1596645,59038,102669
1596694,59049,102672
1596748,59029,102654
1596806,59013,102647
1596854,59007,102658
1596907,59049,102682
1596965,59039,102670
1597013,59019,102662
1597066,59040,102658
1597125,59030,102658
1597173,59018,102668
1597226,59037,102656
1597286,59035,102686
1597332,59053,102668
1597385,59032,102623
1597446,58971,102605
1597491,58986,102640
1597544,59049,102672
1597605,59039,102661
1597651,58997,102631
1597704,59032,102673
1597766,59065,102668
1597810,59043,102669
1597863,59064,102668
1597926,59062,102677
1597969,59111,102735
1598023,59084,102668
1598085,59023,102636
1598129,59022,102659
1598182,59013,102678
1598235,59004,102646
1598288,58996,102635
1598341,58989,102661
1598394,58956,102651
1598448,58964,102643
1598501,58970,102637
1598554,59009,102670
1598607,59012,102656
1598660,58979,102661
1598713,58996,102665
1598766,58993,102637
1598819,58972,102646
1598873,58972,102641
1598927,58958,102631
1598979,58968,102654
1599032,58976,102646
1599086,58967,102659
1599138,58945,102651
1599191,58972,102657
1599246,58969,102650
1599298,58961,102645
1599351,58962,102631
1599407,58954,102633
1599457,58960,102637
1599510,58950,102624
1599567,58942,102623
1599616,58948,102641
1599669,58934,102640
1599726,58964,102655
1599776,58961,102629
1599829,58925,102630
1599887,58923,102642
1599935,58933,102641
1599988,58948,102628
1600047,58910,102627
1600094,58918,102634
1600148,58942,102642
1600206,58922,102623
1600254,58900,102608
1600307,58920,102620
1600367,58925,102643
1600413,58936,102623
1600466,58909,102610
1600527,58915,102605
1600573,58908,102592
1600626,58909,102613
1600686,58921,102609
1600732,58924,102602
1600785,58878,102586
1600846,58909,102599
1600891,58894,102571
1600944,58909,102595
1601007,58905,102589
1601051,58918,102636
1601104,58898,102612
1601168,58875,102610
1601210,58912,102601
1601263,58866,102607
1601316,58883,102606
1601369,58890,102595
1601423,58894,102593
1601476,58862,102594
1601529,58858,102606
1601582,58892,102602
1601635,58861,102599
1601688,58861,102598
1601741,58864,102584
1601794,58865,102606
1601848,58879,102612
1601901,58878,102616
1601954,58876,102599
1602008,58852,102566
1602060,58861,102596
1602113,58864,102593
1602168,58847,102585
1602219,58837,102591
1602273,58867,102584
1602327,58861,102586
1602379,58857,102583
1602432,58853,102593
1602488,58861,102609
1602538,58859,102570
1602591,58829,102583
1602648,58831,102587
1602698,58838,102585
1602751,58816,102581
1602807,58831,102575
1602857,58828,102561
1602910,58838,102583
1602967,58831,102584
1603016,58823,102595
1603069,58857,102564
1603128,58823,102561
1603176,58823,102563
1603229,58816,102564
1603287,58811,102542
1603335,58818,102558
1603388,58814,102570
1603447,58810,102563
1603494,58809,102562
1603548,58798,102547
1603608,58817,102545
1603654,58822,102548
1603707,58772,102525
1603767,58811,102526
1603813,58818,102552
1603866,58773,102530
1603929,58780,102526
1603973,58759,102499
1604026,58784,102553
1604088,58815,102558
1604132,58761,102541
1604185,58758,102548
1604249,58759,102553
1604291,58759,102553
1604344,58770,102555
1604398,58785,102553
1604451,58811,102563
1604504,58818,102549
1604557,58806,102563
1604610,58784,102579
1604663,58813,102569
1604716,58793,102569
1604769,58786,102565
1604823,58783,102560
1604876,58788,102557
1604929,58773,102554
1604982,58756,102591
1605035,58821,102572
1605089,58774,102564
1605141,58767,102559
1605194,58851,102612
1605249,58843,102579
1605301,58793,102584
1605354,58817,102612
1605408,58839,102619
1605460,58806,102590
1605513,58787,102607
1605568,58816,102612
1605619,58818,102600
1605673,58792,102605
1605729,58792,102602
1605779,58794,102608
1605832,58796,102610
1605888,58814,102608
1605938,58810,102604
1605991,58825,102623
1606048,58815,102617
1606098,58811,102633
1606151,58830,102615
1606209,58826,102616
1606257,58809,102606
1606310,58792,102604
1606368,58804,102592
1606416,58824,102607
1606469,58791,102589
1606528,58810,102595
1606576,58795,102611
1606629,58794,102590
1606689,58798,102586
1606735,58776,102599
1606788,58779,102605
1606849,58791,102606
1606894,58802,102607
1606948,58723,102594
1607010,58750,102585
1607054,58752,102587
1607107,58750,102588
1607169,58775,102588
1607213,58746,102561
1607266,58741,102587
1607329,58774,102581
1607373,58728,102582
1607426,58740,102583
1607479,58743,102581
1607532,58763,102583
1607585,58741,102572
1607638,58748,102571
1607691,58736,102572
1607744,58736,102577
1607798,58728,102566
1607851,58723,102556
1607904,58723,102553
1607957,58741,102547
1608010,58734,102569
1608063,58726,102598
1608116,58749,102566
1608169,58729,102578
1608223,58740,102576
1608276,58720,102577
1608330,58725,102571
1608382,58727,102585
1608435,58728,102586
1608489,58725,102600
1608541,58721,102585
1608594,58729,102597
1608649,58737,102589
1608701,58737,102590
1608754,58750,102595
1608810,58758,102612
1608860,58752,102611
1608913,58746,102613
1608970,58771,102632
1609019,58779,102601
1609073,58752,102607
1609129,58744,102604
1609179,58754,102615
1609232,58742,102588
1609290,58762,102603
1609338,58741,102610
1609391,58732,102591
1609450,58760,102620
1609498,58767,102614
1609551,58706,102613
1609611,58726,102612
1609657,58724,102617
1609710,58723,102623
1609770,58746,102607
1609816,58718,102607
1609869,58715,102602
1609930,58734,102603
1609976,58727,102607
1610029,58713,102594
1610091,58709,102606
1610135,58726,102597
1610188,58709,102600
1610251,58702,102609
1610294,58705,102588
1610348,58709,102601
1610410,58702,102605
1610454,58701,102609
1610507,58706,102600
1610560,58692,102571
1610613,58702,102587
1610666,58694,102596
1610719,58692,102581
1610773,58700,102596
1610826,58701,102602
1610879,58684,102594
1610932,58681,102594
1610985,58702,102577
1611038,58697,102599
1611091,58688,102581
1611144,58679,102609
1611198,58699,102597
1611251,58683,102592
1611304,58689,102588
1611357,58688,102576
1611411,58685,102575
1611463,58685,102590
1611516,58679,102594
1611571,58705,102620
1611623,58696,102603
1611676,58683,102589
1611730,58680,102590
1611782,58686,102595
1611835,58674,102581
1611891,58699,102569
1611941,58672,102579
1611994,58652,102561
1612051,58694,102603
1612101,58692,102577
1612154,58660,102597
1612212,58642,102577
1612260,58691,102568
1612313,58654,102597
1612372,58653,102594
1612419,58654,102592
1612473,58669,102601
1612531,58672,102595
1612579,58665,102580
1612632,58662,102588
1612692,58655,102586
1612738,58663,102592
1612791,58662,102587
1612852,58647,102587
1612898,58641,102575
1612951,58657,102583
1613011,58662,102593
1613057,58661,102579
1613110,58651,102582
1613172,58640,102578
1613216,58640,102575
1613269,58617,102557
1613332,58638,102558
1613376,58629,102540
1613429,58630,102555
1613491,58634,102561
1613535,58632,102587
1613588,58654,102564
1613651,58630,102562
1613694,58624,102561
1613748,58632,102563
1613801,58647,102576
1613854,58650,102567
1613907,58639,102570
1613960,58619,102551
1614013,58633,102561
1614066,58640,102539
1614119,58641,102546
1614173,58642,102546
1614226,58657,102544
1614279,58639,102546
1614332,58644,102544
1614385,58658,102552
1614438,58650,102558
1614491,58657,102536
1614544,58654,102546
1614598,58636,102534
1614652,58654,102545
1614704,58678,102538
1614757,58637,102513
1614811,58641,102522
1614863,58673,102528
1614916,58653,102507
1614971,58656,102520
1615023,58659,102509
1615076,58645,102512
1615132,58681,102519
1615182,58687,102521
1615235,58638,102505
1615293,58635,102502
1615341,58683,102492
1615394,58659,102502
1615453,58645,102512
1615501,58654,102519
1615554,58693,102508
1615612,58685,102511
1615660,58660,102496
1615713,58690,102506
1615772,58698,102490
1615819,58701,102507
1615873,58689,102481
1615933,58676,102481
1615979,58673,102484
1616032,58689,102473
1616092,58707,102481
1616138,58682,102474
1616191,58707,102479
1616252,58706,102474
1616298,58707,102469
1616351,58691,102462
1616413,58697,102460
1616457,58700,102443
1616510,58725,102463
1616572,58707,102448
1616616,58698,102445
1616669,58719,102424
1616732,58726,102429
1616776,58716,102443
1616829,58717,102432
1616882,58727,102436
1616935,58741,102439
1616988,58724,102419
1617041,58739,102431
1617094,58744,102427
1617148,58754,102434
1617201,58742,102427
1617254,58748,102403
1617307,58746,102398
1617360,58763,102426
1617413,58768,102405
1617466,58758,102434
1617519,58795,102416
1617573,58789,102409
1617626,58794,102410
1617679,58797,102404
1617733,58799,102393
1617785,58810,102418
1617838,58815,102403
1617893,58828,102427
1617944,58835,102419
1617998,58821,102405
1618052,58835,102405
1618104,58837,102401
1618157,58843,102393
1618213,58865,102398
1618263,58856,102395
1618316,58841,102389
1618373,58872,102402
1618423,58881,102364
1618476,58863,102368
1618532,58862,102368
1618582,58862,102377
1618635,58851,102372
1618693,58892,102383
1618741,58857,102370
1618794,58876,102370
1618853,58895,102384
1618901,58908,102363
1618954,58890,102364
1619014,58894,102356
1619060,58923,102361
1619113,58899,102347
1619174,58890,102353
1619219,58893,102341
1619273,58914,102339
1619333,58920,102342
1619379,58915,102333
1619432,58903,102331
1619494,58912,102328
1619538,58920,102332
1619591,58912,102338
1619654,58918,102340
1619698,58920,102331
1619751,58940,102329
1619813,58932,102326
1619857,58931,102349
1619910,58957,102318
1619974,58924,102298
1620016,58929,102316
1620069,58933,102316
1620123,58942,102291
1620176,58940,102298
1620229,58949,102336
1620282,58930,102303
1620335,58939,102304
1620388,58951,102276
1620441,58951,102302
1620494,58953,102289
1620548,58957,102296
1620601,58951,102304
1620654,58956,102292
1620707,58957,102281
1620760,58969,102274
1620814,58965,102275
1620866,58970,102292
1620919,58995,102285
1620974,58994,102317
1621026,58997,102309
1621079,59025,102319
1621133,59038,102319
1621185,59041,102333
1621238,59052,102342
1621293,59056,102336
1621344,59050,102314
1621398,59064,102322
1621454,59070,102328
1621504,59071,102323
1621557,59045,102303
1621613,59059,102307
1621663,59080,102312
1621716,59058,102279
1621773,59050,102301
1621823,59061,102330
1621876,59088,102282
1621934,59069,102294
1621982,59075,102296
1622035,59041,102292
1622095,59033,102279
1622141,59078,102279
1622194,59043,102279
1622255,59040,102281
1622301,59044,102271
1622354,59055,102275
1622414,59081,102269
1622460,59048,102269
1622513,59063,102264
1622574,59072,102261
1622619,59066,102259
1622673,59050,102254
1622735,59049,102240
1622779,59046,102228
1622832,59079,102248
1622894,59066,102254
1622938,59056,102258
1622991,59082,102230
1623054,59067,102233
1623098,59065,102241
1623151,59069,102249
1623204,59067,102233
1623257,59069,102233
1623310,59063,102233
1623363,59066,102236
1623416,59061,102231
1623469,59068,102234
1623523,59066,102249
1623576,59083,102254
1623629,59090,102261
1623682,59116,102277
1623735,59131,102283
1623788,59133,102311
1623841,59172,102309
1623894,59162,102297
1623948,59168,102310
1624001,59173,102298
1624055,59161,102276
1624107,59158,102287
1624160,59150,102293
1624214,59155,102297
1624266,59163,102281
1624319,59140,102281
1624374,59154,102280
1624426,59151,102280
1624479,59157,102273
1624535,59173,102272
1624585,59144,102280
1624638,59133,102268
1624695,59163,102272
1624744,59165,102243
1624798,59128,102262
1624856,59118,102267
1624904,59120,102283
1624957,59164,102261
1625015,59156,102253
1625063,59115,102249
1625116,59134,102255
1625175,59148,102248
1625223,59137,102238
1625276,59129,102240
1625336,59118,102235
1625382,59108,102231
1625435,59113,102231
1625495,59122,102234
1625541,59109,102232
1625594,59120,102231
1625655,59127,102223
1625701,59131,102235
1625754,59124,102232
1625816,59133,102215
1625860,59142,102229
1625913,59125,102231
1625976,59115,102231
1626019,59116,102240
1626072,59111,102233
1626135,59119,102229
1626179,59105,102220
1626232,59103,102225
1626285,59119,102232
1626338,59124,102228
1626391,59111,102208
1626444,59114,102230
1626497,59118,102234
1626551,59114,102222
1626604,59109,102212
1626657,59112,102221
1626710,59100,102206
1626763,59094,102198
1626816,59106,102201
1626869,59107,102209
1626922,59098,102175
1626976,59079,102177
1627029,59086,102197
1627082,59092,102172
1627136,59104,102172
1627188,59073,102193
1627241,59076,102198
1627296,59104,102204
1627347,59110,102188
1627401,59044,102187
1627457,59052,102182
1627507,59049,102170
1627560,59058,102168
1627616,59072,102168
1627666,59039,102168
1627719,59045,102168
1627776,59055,102162
1627826,59052,102148
1627879,59046,102171
1627937,59034,102177
1627985,59046,102186
1628038,59063,102173
1628097,59023,102165
1628144,59030,102170
1628197,59023,102135
1628256,59019,102131
1628304,59019,102153
1628357,59027,102139
1628417,59017,102141
1628463,59009,102150
1628516,59000,102142
1628577,58994,102136
1628622,58979,102137
1628676,59014,102148
1628736,59000,102151
1628782,59002,102146
1628835,58997,102119
1628897,58977,102142
1628941,58997,102109
1628994,58992,102120
1629057,58974,102113
1629101,58991,102140
1629154,58983,102130
1629216,58981,102115
1629260,58982,102139
1629313,58987,102138
1629366,58985,102115
1629419,58988,102113
1629472,58993,102117
1629526,58965,102109
1629579,58964,102120
1629632,58961,102114
1629685,58953,102122
1629738,58993,102125
1629791,58947,102118
1629844,58956,102121
1629897,58977,102129
1629951,58976,102135
1630004,58976,102108
1630058,58957,102118
1630110,58975,102127
1630163,58967,102109
1630218,58958,102099
1630269,58947,102121
1630322,58980,102122
1630377,58988,102140
1630429,58984,102142
1630482,58992,102163
1630538,58993,102164
1630588,59025,102172
1630641,59026,102186
1630698,59018,102178
1630747,59011,102178
1630801,59014,102163
1630857,59006,102162
1630907,59007,102162
1630960,59017,102174
1631018,59000,102177
1631066,59002,102197
1631119,59017,102170
1631178,58985,102175
1631226,58984,102170
1631279,58991,102184
1631337,58997,102154
1631385,58964,102154
1631438,59004,102172
1631497,59000,102163
1631544,58968,102136
1631597,58974,102148
1631658,58988,102158
1631704,58998,102168
1631757,59013,102169
1631817,59016,102154
1631863,59006,102173
1631916,58976,102167
1631977,58997,102171
1632022,58990,102149
1632076,59006,102189
1632138,59043,102195
1632182,59065,102197
1632235,59006,102182
1632299,59007,102198
1632341,59062,102242
1632394,59066,102260
1632447,59070,102261
1632501,59085,102247
1632554,59076,102233
1632607,59086,102270
1632660,59072,102262
1632713,59081,102257
1632766,59064,102260
1632819,59071,102261
1632872,59053,102229
1632926,59047,102249
1632979,59055,102248
1633032,59050,102267
1633085,59077,102233
1633139,59004,102201
1633191,59029,102232
1633244,59064,102243
1633299,59044,102216
1633351,59033,102224
1633404,58985,102168
1633458,59000,102212
1633510,59039,102225
1633563,58983,102179
