Millis,Red,IR
521570,99558,121460
521622,99609,121469
521680,99575,121461
521726,99596,121447
521778,99547,121367
521840,99461,121288
521883,99388,121279
521935,99412,121261
521987,99393,121222
522040,99359,121232
522091,99376,121216
522143,99327,121149
522200,99287,121113
522247,99264,121118
522299,99226,121083
522359,99221,121057
522403,99202,121044
522455,99205,121030
522508,99162,120960
522560,99087,120938
522612,99091,120903
522664,99044,120874
522719,99056,120860
522768,99031,120835
522820,98998,120792
522879,98976,120753
522924,98933,120728
522976,98908,121083
523028,98903,120663
523080,98841,120595
523133,98773,120619
523185,98733,120586
523240,98746,120536
523289,98641,120493
523341,98550,120460
523400,98587,120443
523445,98588,120417
523497,98511,120304
523549,98346,120252
523601,98355,120260
523653,98396,120266
523705,98343,120216
523761,98309,120190
523810,98317,120178
523862,98170,120028
523921,98064,120013
523966,98094,120004
524018,98008,119921
524081,97953,119924
524122,97960,119927
524174,97978,119938
524226,97955,119887
524280,97958,119922
524330,97995,119891
524383,97704,119676
524440,97663,119683
524487,97675,119721
524539,97725,119680
524600,97644,119639
524643,97645,119645
524695,97648,119646
524747,97480,119516
524801,97458,119517
524851,97460,119503
524903,97395,119453
524961,97386,119471
525008,97402,119478
525060,97326,119424
525121,97320,119441
525164,97327,119429
525216,97313,119374
525268,97198,119316
525321,97153,119301
525372,97125,119270
525424,97120,119264
525480,97076,119234
525528,97017,119200
525580,97009,119210
525640,97022,119217
525685,97038,119219
525737,97043,119202
525789,96920,119176
525841,96992,119192
525893,97035,119225
525945,96990,119188
526000,96979,119185
526049,96965,119160
526101,96915,119120
526161,96954,119154
526205,96972,119176
526258,96941,119125
526310,96911,119113
526362,96946,119141
526414,96934,119120
526466,96780,119051
526521,96916,119159
526570,97023,119161
526622,96764,119002
526680,96779,119020
526726,96782,119001
526778,96774,119024
526830,96751,119012
526883,96741,118986
526935,96687,118930
526987,96582,118914
527042,96534,118849
527091,96486,118831
527143,96451,118855
527202,96457,118852
527247,96441,118828
527299,96338,118760
527361,96343,118765
527403,96398,118774
527455,96353,118778
527508,96284,118716
527561,96279,118733
527612,96301,118744
527664,96308,118733
527721,96337,118766
527768,96359,118754
527820,96277,118745
527881,96339,118770
527924,96377,118759
527976,96313,118697
528028,96274,118730
528082,96312,118769
528133,96365,118738
528185,96298,118740
528242,96316,118743
528289,96320,118727
528341,96252,118709
528402,96301,118739
528445,96331,118769
528497,96405,118782
528549,96422,118777
528601,96377,118807
528653,96346,118749
528705,96318,118763
528761,96382,118776
528810,96379,118760
528862,96114,118611
528921,96150,118659
528966,96228,118710
529018,96298,118709
529070,96013,118520
529122,95986,118535
529174,96053,118568
529226,95977,118512
529282,95974,118538
529330,96004,118543
529383,95952,118468
529442,95896,118472
529487,95898,118447
529539,95881,118438
529591,95826,118408
529643,95822,118382
529695,95817,118399
529747,95759,118349
529801,95747,118359
529851,95790,118370
529903,95663,118304
529961,95673,118289
530008,95666,118253
530060,95711,118303
530121,95693,118289
530164,95672,118272
530216,95685,118300
530268,95682,118285
530323,95678,118289
530372,95641,118251
530424,95582,118245
530482,95621,118226
530528,95515,118181
530580,95495,118204
530642,95531,118201
530685,95535,118191
530737,95501,118204
530789,95438,118151
530842,95501,118171
530893,95517,118170
530945,95460,118114
531002,95396,118096
531049,95396,118112
531101,95437,118109
531163,95408,118078
531205,95345,118042
531258,95299,118005
531310,95291,118020
531363,95295,118041
531414,95315,118039
531466,95261,117992
531523,95209,117975
531570,95244,118001
531622,95261,117997
531682,95247,117989
531726,95223,117982
531778,95199,117976
531830,95188,117963
531883,95214,117958
531935,95204,117963
531987,95154,117919
532042,95146,117908
532091,95107,117886
532143,95089,117895
532202,95098,117881
532247,95101,117925
532299,95111,117882
532351,95102,117910
532403,95101,117906
532455,95112,117904
532508,95150,117944
532563,95168,117942
532612,95159,117937
532664,95115,117901
532723,95100,117938
532768,95146,117947
532820,95165,117954
532872,95130,117956
532924,95159,117952
532976,95159,117955
533028,95136,117935
533082,95120,117919
533133,95102,117928
533185,95073,117891
533242,95088,117901
533289,95118,117916
533341,95118,117935
533402,95135,117962
533445,95182,117979
533497,95191,117981
533549,95216,117983
533603,95217,117984
533653,95193,117969
533705,95191,117986
533763,95211,117978
533810,95183,117977
533862,95187,117977
533923,95197,117968
533966,95180,117970
534018,95163,117953
534070,95108,117935
534123,95110,117923
534174,95099,117910
534226,94917,117862
534284,94966,117944
534330,95161,117996
534383,95046,117886
534444,94854,117803
534487,94803,117795
534539,94862,117788
534591,94885,117826
534644,94860,117841
534695,94842,117813
534747,94897,117871
534803,94969,117876
534851,94910,117847
534903,94900,117868
534963,94912,117836
535008,94843,117813
535060,94793,117805
535112,94852,117831
535164,94818,117782
535216,94732,117755
535268,94773,117814
535323,94802,117817
535372,94788,117817
535424,94774,117803
535484,94698,117747
535528,94579,117673
535580,94481,117655
535633,94462,117654
535685,94413,117591
535737,94255,117515
535789,94170,117472
535844,94152,117465
535893,94132,117492
535945,94140,117438
536004,94066,117418
536049,94036,117422
536101,94198,117543
536163,94301,117613
536205,94382,117637
536258,94420,117680
536310,94557,117756
536363,94572,117741
536414,94524,117706
536466,94471,117705
536523,94468,117715
536570,94485,117728
536622,94571,117770
536683,94578,117791
536726,94604,117798
536778,94598,117809
536830,94669,117813
536884,94591,117756
536935,94500,117730
536987,94594,117788
537044,94623,117811
537091,94619,117797
537143,94565,117766
537204,94576,117772
537247,94547,117742
537299,94518,117740
537351,94501,117748
537403,94496,117758
537455,94511,117761
537508,94522,117768
537563,94545,117786
537612,94607,117828
537664,94599,117813
537725,94588,117841
537768,94572,117811
537820,94520,117782
537872,94531,117819
537925,94597,117833
537976,94622,117836
538028,94454,117751
538084,94453,117735
538133,94420,117746
538185,94458,117763
538244,94483,117763
538289,94449,117793
538341,94458,117759
538393,94438,117751
538445,94417,117735
538497,94423,117752
538549,94428,117746
538605,94395,117745
538653,94412,117754
538705,94388,117715
538765,94301,117662
538810,94259,117635
538862,94274,117671
538914,94278,117678
538966,94256,117658
539018,94243,117654
539070,94239,117652
539125,94247,117668
539174,94287,117713
539226,94295,117647
539284,94200,117613
539330,94168,117632
539383,94180,117638
539444,94217,117639
539487,94211,117641
539539,94179,117630
539591,94116,117571
539644,94070,117534
539695,94022,117523
539747,94064,117557
539804,94070,117553
539851,94021,117513
539903,93963,117509
539965,93984,117532
540008,94007,117548
540060,94026,117531
540112,94027,117545
540165,94031,117583
540216,94083,117584
540268,94104,117588
540325,94104,117594
540372,94098,117593
540424,94028,117571
540484,94088,117592
540528,94126,117598
540580,94118,117575
540633,94062,117526
540685,93943,117485
540737,93891,117453
540789,93892,117479
540844,93923,117495
540893,93944,117509
540945,93958,117504
541004,93958,117519
541049,93973,117529
541101,93979,117571
541153,93969,117512
541205,93990,117492
541258,93950,117525
541310,93892,117476
541365,93915,117474
541414,93857,117472
541466,93882,117501
541525,93933,117486
541570,93911,117465
541622,93912,117491
541674,93885,117479
541726,93873,117481
541778,93914,117488
541830,93913,117499
541886,93912,117497
541935,93941,117513
541987,93861,117458
542046,93828,117456
542091,93854,117467
542143,93941,117518
542206,93906,117490
542247,93883,117481
542299,93904,117521
542351,93930,117516
542405,93966,117561
542455,94030,117572
542508,94082,117597
542565,94005,117539
542612,93935,117504
542664,93926,117519
542725,93996,117556
542768,94006,117546
542820,93983,117563
542872,93953,117533
542925,93966,117556
542976,93991,117557
543028,93954,117504
543086,93873,117489
543133,93890,117494
543185,93943,117540
543246,93940,117534
543289,93922,117535
543341,93943,117513
543393,93973,117544
543446,93961,117558
543497,93944,117528
543549,93906,117521
543605,93921,117527
543653,93940,117529
543705,93859,117499
543765,93900,117527
543810,93972,117567
543862,93988,117547
543914,93848,117487
543966,93871,117481
544018,93918,117512
544070,93865,117486
544125,93853,117496
544174,93875,117521
544226,93894,117499
544286,93922,117507
544330,93911,117559
544383,93950,117553
544435,93939,117529
544487,93946,117539
544539,93935,117567
544591,93893,117525
544646,93899,117524
544695,93888,117518
544747,93840,117517
544806,93852,117485
544851,93808,117460
544903,93798,117472
544955,93766,117478
545008,93785,117500
545060,93819,117493
545112,93780,117489
545167,93782,117486
545216,93788,117519
545268,93822,117522
545327,93838,117547
545372,93836,117545
545424,93863,117561
545486,93873,117568
545528,93884,117573
545580,93861,117573
545633,93883,117600
545686,93894,117588
545737,93845,117550
545789,93818,117544
545846,93829,117558
545893,93834,117587
545945,93861,117557
546006,93835,117575
546049,93839,117577
546101,93844,117617
546153,93869,117614
546207,93873,117628
546258,93891,117627
546310,93879,117635
546367,93873,117643
546414,93890,117634
546466,93824,117590
546527,93790,117581
546570,93790,117583
546622,93798,117574
546674,93817,117596
546726,93805,117607
546778,93808,117591
546830,93813,117607
546886,93812,117598
546935,93808,117609
546987,93815,117609
547046,93807,117601
547091,93819,117614
547143,93828,117617
547195,93791,117621
547247,93820,117617
547299,93807,117625
547351,93793,117607
547407,93799,117615
547455,93801,117619
547508,93816,117630
547567,93848,117630
547612,93816,117656
547664,93823,117636
547716,93829,117639
547768,93871,117652
547820,93868,117670
547872,93837,117644
547927,93874,117668
547976,93891,117673
548028,93832,117680
548088,93832,117708
548133,93895,117673
548185,93880,117684
548237,93834,117675
548289,93828,117648
548341,93837,117657
548393,93801,117652
548448,93791,117647
548497,93789,117651
548549,93807,117657
548607,93817,117648
548653,93803,117658
548705,93803,117657
548767,93808,117655
548810,93824,117660
548862,93811,117669
548914,93814,117662
548967,93812,117664
549018,93792,117643
549070,93825,117654
549127,93806,117651
549174,93778,117623
549226,93771,117653
549288,93784,117644
549330,93778,117655
549383,93801,117646
549435,93800,117652
549488,93786,117655
549539,93806,117673
549591,93824,117663
549648,93797,117665
549695,93800,117667
549747,93795,117670
549808,93782,117660
549851,93788,117670
549903,93787,117668
549955,93780,117640
550007,93745,117626
550060,93732,117616
550112,93712,117623
550167,93737,117631
550216,93726,117623
550268,93750,117643
550327,93762,117637
550372,93757,117641
550424,93767,117639
550476,93795,117654
550528,93790,117648
550580,93797,117660
550632,93783,117633
550688,93764,117624
550737,93736,117598
550789,93701,117565
550848,93694,117593
550893,93709,117562
550945,93697,117588
550997,93715,117590
551049,93727,117603
551101,93715,117586
551153,93669,117566
551207,93679,117594
551257,93696,117596
551310,93683,117576
551367,93673,117551
551414,93663,117534
551466,93635,117511
551527,93621,117515
551570,93643,117535
551622,93648,117533
551674,93636,117509
551728,93651,117513
551778,93645,117510
551830,93649,117521
551888,93689,117531
551935,93676,117547
551987,93672,117532
552048,93703,117537
552091,93714,117552
552143,93686,117569
552195,93674,117550
552248,93706,117534
552299,93682,117517
552351,93602,117499
552409,93602,117505
552455,93635,117476
552507,93580,117481
552569,93594,117486
552612,93581,117480
552664,93618,117468
552716,93633,117464
552769,93579,117500
552820,93604,117486
552872,93620,117481
552929,93608,117476
552976,93603,117493
553028,93680,117518
553088,93670,117501
553132,93625,117487
553185,93597,117481
553237,93562,117434
553289,93562,117407
553341,93533,117410
553393,93542,117434
553448,93578,117449
553497,93582,117450
553549,93527,117416
553609,93506,117404
553653,93534,117401
553705,93521,117408
553757,93502,117412
553810,93501,117403
553862,93504,117404
553914,93503,117405
553969,93498,117388
554018,93506,117420
554070,93478,117376
554129,93463,117384
554174,93496,117407
554226,93534,117384
554288,93482,117350
554330,93456,117354
554382,93421,117349
554435,93354,117304
554488,93349,117312
554539,93348,117316
554591,93354,117316
554648,93339,117311
554695,93350,117322
554747,93334,117321
554808,93343,117326
554851,93345,117310
554903,93320,117318
554955,93321,117305
555009,93298,117280
555060,93259,117247
555112,93216,117242
555169,93217,117257
555216,93233,117244
555268,93241,117245
555329,93245,117247
555372,93238,117236
555424,93225,117217
555476,93221,117238
555528,93217,117256
555580,93246,117242
555632,93250,117248
555688,93225,117228
555737,93209,117235
555789,93239,117252
555848,93230,117237
555893,93237,117254
555945,93215,117221
555997,93163,117207
556049,93192,117193
556101,93178,117199
556153,93156,117188
556209,93195,117206
556257,93173,117212
556310,93172,117188
556369,93201,117190
556414,93169,117218
556466,93180,117206
556518,93182,117206
556570,93215,117211
556622,93193,117204
556674,93153,117217
556730,93147,117208
556778,93192,117204
556830,93114,117193
556890,93126,117200
556935,93158,117161
556987,93149,117173
557039,93120,117174
557091,93114,117161
557143,93130,117166
557195,93107,117152
557250,93101,117158
557299,93085,117158
557351,93108,117161
557409,93131,117173
557455,93088,117159
557507,93099,117167
557569,93112,117158
557612,93092,117136
557664,93053,117137
557716,93058,117121
557769,93061,117127
557820,93059,117110
557872,93095,117141
557929,93068,117129
557976,93044,117115
558028,93047,117128
558090,93047,117121
558132,93032,117114
558185,93032,117106
558237,93040,117112
558290,93019,117113
558341,93029,117120
558393,93029,117131
558450,93018,117127
558497,93009,117109
558549,92971,117095
558609,92977,117083
558653,92963,117085
558705,92974,117090
558757,93032,117120
558810,93019,117110
558862,93003,117117
558914,93057,117132
558969,93068,117145
559018,93067,117144
559070,93092,117157
559129,93102,117156
559174,93095,117171
559226,93109,117170
559278,93147,117179
559330,93117,117155
559382,93112,117178
559435,93122,117155
559490,93098,117144
559539,93079,117138
559591,93083,117139
559650,93096,117132
559695,93096,117126
559747,93100,117151
559799,93073,117139
559851,93093,117145
559903,93097,117147
559955,93071,117136
560009,93072,117156
560060,93109,117168
560112,93085,117136
560171,93077,117155
560216,93099,117127
560268,93073,117140
560331,93069,117153
560372,93070,117129
560424,93060,117128
560476,93043,117122
560530,93076,117123
560580,93055,117118
560632,93057,117124
560690,93078,117126
560737,93051,117128
560789,93052,117106
560850,93054,117120
560893,93080,117123
560945,93061,117138
560997,93030,117101
561050,93035,117105
561101,93025,117080
561153,93003,117083
561211,93003,117076
561257,93016,117080
561310,92986,117069
561371,92996,117075
561414,93001,117076
561466,92995,117058
561518,93021,117076
561571,92999,117101
561622,92993,117054
561674,92997,117054
561730,93000,117059
561778,92960,117037
561830,92900,116978
561890,92859,116974
561935,92856,116966
561987,92827,116944
562039,92824,116950
562091,92821,116953
562143,92843,116965
562195,92803,116956
562250,92827,116963
562299,92812,116947
562351,92775,116934
562411,92785,116943
562455,92819,116979
562507,92802,116934
562560,92813,116939
562612,92813,116954
562664,92809,116939
562716,92792,116924
562771,92813,116943
562820,92776,116921
562872,92732,116875
562931,92734,116864
562976,92749,116870
563028,92766,116898
563080,92715,116881
563132,92722,116872
563185,92753,116899
563237,92735,116896
563290,92752,116903
563341,92778,116898
563393,92726,116884
563450,92741,116904
563497,92762,116900
563549,92745,116877
563611,92751,116869
563653,92745,116886
563705,92748,116901
563757,92709,116848
563811,92736,116871
563862,92698,116852
563914,92708,116859
563971,92722,116862
564018,92674,116853
564070,92684,116885
564131,92741,116889
564174,92709,116859
564226,92669,116818
564278,92633,116842
564332,92639,116844
564382,92650,116817
564435,92575,116811
564492,92588,116818
564539,92627,116810
564591,92577,116781
564652,92587,116795
564695,92567,116790
564747,92545,116766
564799,92568,116767
564851,92556,116764
564903,92502,116732
564955,92435,116690
565011,92429,116688
565060,92388,116669
565112,92333,116629
565171,92313,116613
565216,92292,116627
565268,92298,116633
565320,92300,116601
565372,92248,116530
565424,92176,116536
565476,92183,116532
565532,92176,116518
565580,92163,116509
565632,92123,116506
565692,92128,116510
565737,92156,116498
565789,92150,116520
565841,92089,116492
565893,92076,116490
565945,92066,116481
565997,92068,116482
566052,92041,116459
566101,92021,116473
566153,92036,116475
566211,92050,116463
566257,92021,116443
566310,92005,116433
566371,91992,116429
566414,92002,116422
566466,91969,116411
566518,91972,116407
566571,91982,116414
566622,92011,116436
566674,92054,116440
566732,92062,116471
566778,92074,116462
566830,92072,116423
566892,92022,116420
566935,92039,116467
566987,92089,116517
567039,92214,116531
567092,92155,116486
567143,92081,116481
567195,92127,116526
567252,92201,116540
567299,92233,116558
567351,92257,116599
567411,92312,116597
567455,92328,116574
567507,92259,116541
567560,92337,116669
567613,92379,116676
567664,92338,116578
567716,92320,116705
567773,92498,116782
567820,92468,116685
567872,92262,116644
567933,92374,116723
567976,92506,116773
568028,92509,116746
568080,92468,116739
568132,92506,116724
568185,92478,116731
568237,92448,116706
568292,92468,116724
568341,92452,116727
568393,92505,116772
568452,92594,116801
568497,92601,116820
568549,92574,116769
568601,92559,116796
568653,92558,116797
568705,92554,116776
568757,92507,116786
568813,92538,116802
568862,92553,116785
568914,92436,116702
568973,92431,116709
569018,92447,116716
569070,92431,116702
569122,92293,116630
569174,92282,116617
569226,92264,116628
569278,92170,116564
569332,92133,116548
569382,92111,116559
569435,92096,116523
569492,92045,116487
569539,91976,116464
569591,91967,116479
569652,91975,116469
569695,91959,116442
569747,91948,116437
569799,91944,116439
569852,91938,116440
569903,91938,116419
569955,91989,116455
570013,91988,116481
570060,91982,116460
570112,92011,116487
570173,92035,116498
570216,92064,116539
570268,92071,116507
570320,92089,116545
570373,92112,116548
570424,92109,116542
570476,92079,116535
570532,92087,116514
570580,92094,116520
570632,92062,116536
570692,92084,116533
570737,92102,116529
570789,92085,116534
570841,92065,116506
570893,92043,116511
570945,92012,116498
570997,92046,116549
571052,92124,116588
571101,92033,116475
571153,91744,116358
571213,91787,116360
571257,91673,116298
571310,91524,116237
571362,91422,116209
571414,91490,116197
571466,91380,116167
571518,91179,116091
571573,91263,116123
571622,91320,116150
571674,91402,116192
571733,91430,116195
571778,91413,116169
571830,91382,116172
571882,91346,116155
571935,91364,116180
571987,91389,116174
572039,91387,116175
572094,91384,116182
572143,91392,116213
572195,91395,116169
572254,91351,116171
572299,91339,116162
572351,91341,116153
572413,91304,116150
572455,91289,116145
572507,91281,116135
572560,91286,116117
572613,91295,116116
572664,91261,116101
572716,91271,116121
572773,91286,116137
572820,91293,116132
572872,91273,116120
572933,91274,116130
572976,91309,116136
573028,91314,116156
573080,91307,116147
573134,91302,116140
573185,91315,116148
573237,91280,116129
573294,91272,116123
573341,91268,116123
573393,91237,116121
573454,91235,116114
573497,91225,116103
573549,91212,116085
573601,91246,116095
573653,91217,116124
573705,91192,116084
573757,91203,116099
573813,91213,116105
573862,91205,116101
573914,91198,116109
573973,91220,116114
574018,91205,116112
574070,91219,116121
574122,91221,116122
574174,91230,116105
574226,91226,116126
574278,91205,116108
574334,91218,116132
574382,91224,116111
574435,91199,116089
574494,91190,116089
574539,91179,116096
574591,91183,116085
574643,91193,116106
574695,91200,116085
574747,91207,116106
574799,91189,116099
574854,91214,116094
574903,91212,116105
574955,91188,116087
575013,91187,116090
575060,91212,116088
575112,91214,116106
575173,91203,116096
575216,91199,116094
575268,91222,116120
575320,91204,116141
575375,91181,116119
575424,91163,116100
575476,91155,116113
575534,91172,116096
575580,91132,116096
575632,91153,116113
575694,91183,116120
575737,91176,116099
575789,91143,116137
575841,91155,116117
575894,91172,116112
575945,91143,116109
575997,91183,116123
576054,91180,116126
576101,91161,116132
576153,91155,116132
576215,91153,116132
576257,91149,116130
576310,91172,116136
576362,91156,116142
576415,91129,116133
576466,91141,116131
576518,91131,116126
576575,91096,116118
576622,91117,116121
576674,91120,116128
576735,91115,116117
576778,91121,116138
576830,91121,116125
576882,91126,116118
576935,91129,116111
576987,91130,116147
577039,91128,116153
577094,91138,116149
577143,91131,116158
