Millis,Red,IR
171202,14359,15558
171223,12194,13681
171252,10423,11790
171273,9460,10841
171302,8322,9967
171323,7826,9686
171352,7009,8921
171373,6269,8255
171403,5500,7525
171422,4981,6857
171453,4208,5867
171472,3738,5002
171503,2379,3135
171522,1474,2004
171553,807,1125
171572,730,881
171603,660,691
171622,713,627
171653,650,575
171672,703,567
171703,632,551
171722,661,538
171753,623,552
171772,683,576
171803,659,648
171822,725,688
171853,703,685
171872,767,662
171903,736,662
171922,757,711
171953,739,858
171974,761,919
172003,755,937
172024,764,928
172053,776,932
172074,776,958
172103,819,1064
172124,843,1212
172153,1056,1656
172174,1294,2120
172203,2254,3060
172224,2873,3353
172253,3327,3924
172274,3419,4585
172303,3850,6741
172324,5850,31144
172353,108863,72727
172374,92565,74317
172403,92780,78597
172424,96479,79509
172453,97909,79841
172474,97894,79117
172504,98344,74987
172523,76148,46346
172554,24456,11689
172573,8396,4796
172604,2528,1774
172623,1809,1516
172654,1383,1205
172673,1280,1175
172704,1227,1270
172723,1291,1261
172754,1250,1235
172773,1240,1146
172804,1107,1100
172823,1125,1075
172854,984,1007
172873,949,915
172904,761,759
172923,735,688
172954,666,619
172973,699,609
173004,668,567
173023,704,550
173054,696,528
173075,673,529
173104,664,536
173125,670,540
173154,680,545
173175,679,545
173204,674,552
173225,640,562
173254,680,554
173275,641,545
173304,677,551
173325,629,539
173354,673,535
173375,645,549
173404,708,644
173425,737,864
173454,1132,1704
173475,1291,1473
173504,838,806
173525,848,814
173555,802,884
173574,777,1006
173605,951,2606
173624,2728,23790
173655,51203,50367
173674,48696,43662
173705,8641,5140
173724,1524,1968
173755,1171,1373
173774,996,1082
173805,725,887
173824,721,934
173855,632,875
173874,668,844
173905,621,764
173924,672,722
173955,623,676
173974,686,643
174005,638,607
174024,701,597
174055,664,617
174074,701,636
174105,684,673
174124,710,700
174155,674,766
174176,686,844
174205,699,1017
174226,703,1126
174255,734,1234
174276,737,1245
174305,760,1216
174326,721,1174
174355,747,1105
174376,696,1023
174405,719,923
174426,688,883
174455,711,837
174476,668,930
174505,742,1016
174526,719,1059
174555,775,1096
174576,751,1086
174605,770,1082
174626,758,1079
174656,759,1103
174675,743,1106
174706,762,1083
174725,744,1074
174756,752,1073
174775,753,1125
174806,776,1301
174825,880,1436
174856,912,1541
174875,986,1566
174906,945,1587
174925,1009,1624
174956,971,1654
174975,1030,1646
175006,985,1674
175025,1065,1724
175056,1058,1758
175075,1109,1731
175106,1047,1685
175125,1093,1689
175156,1046,1661
175175,1076,1651
175206,1031,1580
175225,1038,1556
175256,1017,1528
175277,990,1514
175306,972,1498
175327,965,1493
175356,988,1513
175377,976,1521
175406,1010,1498
175427,970,1460
175456,980,1378
175477,911,1350
175506,917,1301
175527,870,1274
175556,875,1236
175577,835,1216
175606,872,1193
175627,843,1194
175656,891,1179
175677,867,1181
175706,879,1162
175727,855,1146
175756,872,1143
175777,840,1139
175807,826,1156
175826,811,1148
175857,810,1151
175876,822,1168
175907,813,1201
175926,840,1205
175957,810,1237
175976,868,1311
176007,902,1455
176026,1018,1605
176057,1114,1894
176076,1259,2055
176107,1338,2293
176126,1488,2450
176157,1579,2682
176176,1729,2839
176207,1747,2922
176226,1766,2940
176257,1751,3139
176276,1918,3381
176307,2090,3662
176326,2199,3792
176357,2355,4011
176378,2440,4074
176407,2434,3970
176428,2396,3902
176457,2403,3839
176478,2386,3803
176507,2401,3750
176528,2340,3649
176557,2246,3466
176578,2103,3351
176607,2033,3218
176628,1944,3147
176657,1904,3003
176678,1801,2831
176707,1661,2568
176728,1550,2412
176757,1477,2246
176778,1419,2170
176807,1415,2056
176828,1312,1954
176857,1290,1964
176878,1305,2066
176908,1415,2255
176927,1525,2401
176958,1719,2627
176977,1829,2762
177008,1996,3007
177027,2191,3232
177058,2408,3510
177077,2555,3632
177108,2579,3695
177127,2547,3513
177158,2120,3126
177177,2016,2916
177208,1943,2759
177227,1918,2673
177258,1850,2693
177277,1979,2787
177308,2065,2965
177327,2200,3110
177358,2334,3291
177377,2387,3285
177408,2268,3194
177427,2167,3058
177458,1896,2795
177479,1787,2650
177508,1665,2432
177529,1606,2371
177558,1563,2261
177579,1488,2156
177608,1429,2026
177629,1346,1907
177658,1269,1747
177679,1147,1664
177708,1128,1558
177729,1051,1482
177758,1069,1439
177779,1057,1487
177808,1188,1521
177829,1137,1443
177858,1093,1317
177879,1023,1330
177908,1051,1506
177929,1027,1138
177958,985,1012
177979,931,978
178009,888,1012
178028,872,1063
178059,909,1124
178078,983,1236
178109,1079,1236
178128,1141,1274
178159,1186,1439
178178,1345,1577
178209,1439,1720
178228,1550,1850
178259,1641,2047
178278,1822,2187
178309,1933,2332
178328,2051,2389
178359,2070,2385
178378,2134,2382
178409,2120,2472
178428,2227,2552
178459,2289,2732
178478,2360,2765
178509,2262,2586
178528,2134,2361
178559,1899,2177
178580,1843,2165
178609,1817,2166
178630,1807,2162
178659,1788,2143
178680,1786,2166
178709,1834,2239
178730,1857,2329
178759,2031,2577
178780,2087,2756
178809,2349,3084
178830,2471,3286
178859,2661,3461
178880,2650,3543
178909,2795,3700
178930,2893,3869
178959,3252,4168
178980,3405,4316
179009,3571,4367
179030,3531,4318
179059,3515,4264
179080,3503,4261
179110,3600,4433
179129,3767,4669
179160,4073,5111
179179,4298,5459
179210,4622,5994
179229,4874,6396
179260,5305,7127
179279,5687,7617
179310,6224,8296
179329,6546,8373
179360,6377,7931
179379,6237,7660
179410,6024,7532
179429,6184,7762
179460,6711,8547
179479,7250,9133
179510,8003,10079
179529,8697,10852
179560,9762,11964
179579,10393,12484
179610,10606,12473
179629,10313,11912
179660,9140,10490
179681,8244,9482
179710,6924,8108
179731,6238,7487
179760,5814,7293
179781,6140,7727
179810,6958,8463
179831,7240,8666
179860,6859,7636
179881,6126,6894
179910,5405,6307
179931,5100,6142
179960,4894,5887
179981,4727,5719
180010,4536,5484
180031,4478,5515
180060,4856,6124
180081,5275,6506
180110,5490,6503
180131,5143,6224
180161,4489,5742
180180,4193,5553
180211,4117,5452
180230,4106,5469
180261,4230,5635
180280,4334,5740
180311,4431,5956
180330,4585,6090
180361,4677,6226
180380,4818,6353
180411,5004,6620
180430,5168,6699
180461,5179,6789
180480,5312,6911
180511,5503,7191
180530,5750,7462
180561,6170,8075
180580,6653,8607
180611,7291,9367
180630,7722,9792
180661,8197,10344
180680,8509,10558
180711,8697,10781
180730,8858,10923
180761,9059,11212
180782,9302,11462
180811,9789,12018
180832,10269,12664
180861,11652,14391
180882,13006,15944
180911,15600,18816
180932,17731,21053
180961,20938,23684
180982,22109,24308
181011,22394,24151
181032,22061,23768
181061,21634,23086
181082,20969,22461
181111,20157,21692
181132,19602,20995
181161,18154,19400
181182,16972,17988
181211,14265,15281
181232,12591,13912
181261,10809,12263
181282,9699,11251
181311,8414,10494
181332,8299,10163
181362,7404,8734
181381,6867,8384
181412,6720,8298
181431,6741,8394
181462,7561,9630
181481,8274,9982
181512,8221,9776
181531,8000,9429
181562,7311,8744
181581,6824,8351
181612,6106,7848
181631,5862,7637
181662,5514,7367
181681,5453,7234
181712,5354,7093
181731,5341,6989
181762,5220,6847
181781,5224,6805
181812,5164,6786
181831,5196,6787
181862,5169,6833
181881,5246,6869
181912,5223,6839
181931,5208,6794
181962,5110,6706
181983,5030,6625
182012,4931,6508
182033,4886,6453
182062,4815,6331
182083,4732,6225
182112,4651,6093
182133,4602,6058
182162,4636,6055
182183,4584,6064
182212,4640,6124
182233,4636,6176
182262,4727,6278
182283,4734,6333
182312,4847,6459
182333,4886,6502
182362,4903,6373
182383,4786,6204
182412,4622,5908
182433,4450,5658
182462,4155,5253
182483,3935,5006
182512,3723,4745
182533,3599,4654
182563,3518,4575
182582,3451,4493
182613,3342,4348
182632,3257,4225
182663,3073,3966
182682,2961,3760
182713,2659,3414
182732,2544,3235
182763,2353,3096
182782,2357,3071
182813,2276,3008
182832,2281,2941
182863,2144,2789
182882,2149,2692
182913,2032,2579
182932,2022,2515
182963,1921,2401
182982,1896,2296
183013,1683,2074
183032,1620,1949
183063,1447,1821
183082,1430,1798
183113,1391,1795
183134,1359,1806
183163,1334,1832
183184,1336,1862
183213,1337,1882
183234,1322,1884
183263,1328,1840
183284,1302,1816
183313,1331,1829
183334,1324,1843
183363,1374,1842
183384,1303,1823
183413,1333,1765
183434,1263,1718
183463,1233,1578
183484,1144,1498
183513,1132,1432
183534,1068,1383
183563,1059,1329
183584,1018,1313
183613,1026,1298
183634,999,1303
183663,1017,1348
183684,1005,1387
183713,1056,1433
183734,1042,1450
183764,1041,1493
183783,1028,1483
183814,1020,1456
183833,1020,1435
183864,979,1393
183883,995,1384
183914,932,1341
183933,961,1325
183964,909,1298
183983,944,1274
184014,879,1262
184033,907,1245
184064,832,1219
184083,867,1198
184114,825,1177
184133,868,1169
184164,814,1162
184183,871,1164
184214,820,1154
184233,873,1163
184264,839,1197
184283,882,1229
184314,872,1265
184333,911,1296
184364,907,1303
184385,891,1298
184414,865,1291
184435,915,1348
184464,920,1379
184485,927,1392
184514,963,1456
184535,968,1475
184564,1046,1511
184585,1001,1541
184614,1104,1623
184635,1078,1684
184664,1182,1792
184685,1220,1938
184714,1417,2159
184735,1492,2260
184764,1607,2285
184785,1564,2242
184814,1547,2163
184835,1477,2092
184864,1465,2059
184885,1426,2050
184915,1403,2061
184934,1380,2056
184965,1398,2079
184984,1388,2079
185015,1399,2111
185034,1418,2164
185065,1449,2210
185084,1479,2223
185115,1436,2193
185134,1466,2179
185165,1433,2153
185184,1450,2111
185215,1355,2056
185234,1353,2027
185265,1281,2013
185284,1325,2001
185315,1272,2011
185334,1315,2021
185365,1289,2066
185384,1366,2069
185415,1341,2060
185434,1389,2040
185465,1343,2035
185484,1384,2030
185515,1373,2032
185534,1392,2023
185565,1372,2020
185586,1348,2027
185615,1350,2043
185636,1350,2047
185665,1347,2016
185686,1311,1980
185715,1293,1914
185736,1244,1864
185765,1228,1753
185786,1145,1681
185815,1127,1594
185836,1044,1542
185865,1048,1510
185886,1002,1517
185915,1035,1531
185936,1007,1537
185965,1049,1552
185986,1043,1556
186015,1100,1552
186036,1064,1526
186065,1072,1502
186086,1037,1469
186115,1043,1438
186136,1018,1453
186166,1009,1479
186185,995,1481
186216,1002,1494
186235,1001,1497
186266,999,1501
186285,1026,1499
186316,994,1497
186335,1032,1498
186366,1002,1501
186385,1054,1502
186416,994,1504
186435,1058,1515
186466,990,1494
186485,1018,1445
186516,950,1356
186535,961,1290
186566,880,1178
186585,904,1143
186616,840,1075
186635,874,1077
186666,834,1078
186685,883,1083
186716,856,1086
186735,885,1103
186766,874,1128
186787,859,1142
186816,872,1177
186837,882,1233
186866,943,1308
186887,951,1373
186916,1019,1424
186937,1019,1427
186966,1057,1443
186987,1018,1477
187016,1108,1565
187037,1090,1605
187066,1163,1660
187087,1152,1688
187116,1221,1743
187137,1222,1772
187166,1293,1828
187187,1308,1898
187216,1396,2017
187237,1426,2081
187266,1514,2196
187287,1537,2258
187317,1608,2411
187336,1655,2506
187367,1780,2743
187386,1948,2999
187417,2251,3447
187436,2530,3776
187467,2863,4268
187486,3131,4641
187517,3483,5159
187536,3727,5394
187567,3853,5524
187586,3906,5459
187617,3753,5284
187636,3698,5134
187667,3518,4910
187686,3477,4780
187717,3308,4573
187736,3265,4457
187767,3190,4474
187786,3327,4608
187817,3497,4838
187836,3630,4952
187867,3707,5017
187888,3695,5017
187917,3746,5076
187938,3809,5125
187967,3883,5133
187988,3858,5080
188017,3838,5029
188038,3807,5011
188067,3851,4997
188088,3804,5009
188117,3781,4907
188138,3650,4783
188167,3511,4548
188188,3338,4339
188217,3098,4018
188238,2891,3832
188267,2763,3699
188288,2699,3652
188317,2662,3575
188338,2611,3573
188368,2661,3727
188387,2708,3845
188418,2777,3933
188437,2718,3893
188468,2494,3561
188487,2242,3268
188518,1840,2855
188537,1662,2598
188568,1398,2250
188587,1319,2046
188618,1169,1844
188637,1166,1739
188668,1049,1617
188687,1074,1571
188718,994,1503
188737,1057,1456
188768,988,1368
188787,1044,1319
188818,1009,1293
188837,1070,1297
188868,1033,1325
188887,1083,1364
188918,1093,1418
188937,1155,1456
188968,1154,1487
188989,1119,1498
189018,1106,1529
189039,1106,1573
189068,1094,1583
189089,1067,1557
189118,1061,1515
189139,1035,1521
189168,1064,1545
189189,1035,1535
189218,1061,1481
189239,992,1456
189268,1000,1411
189289,961,1381
189318,990,1367
189339,948,1334
189368,981,1329
189389,949,1322
189418,971,1325
189439,954,1337
189468,980,1367
189489,958,1382
189519,964,1426
189538,955,1427
189569,944,1422
189588,946,1411
189619,928,1377
189638,924,1352
189669,892,1291
189688,917,1247
189719,864,1182
189738,924,1174
189769,852,1115
189788,870,1098
189819,795,1068
189838,828,1038
189869,766,994
189888,810,978
189919,772,971
189938,813,964
189969,774,961
189988,822,978
190019,795,1004
190038,840,1022
190069,820,1058
190088,847,1075
190119,814,1093
190140,835,1109
190169,833,1120
190190,833,1124
190219,852,1111
190240,838,1098
190269,855,1081
190290,836,1078
190319,860,1058
190340,802,1053
190369,848,1038
190390,801,1022
190419,832,1013
190440,805,1015
190469,829,983
190490,805,974
190519,830,956
190540,793,952
190569,824,974
190590,808,982
190619,833,993
190640,816,997
190670,811,1040
190689,794,1042
190720,787,1055
190739,795,1062
190770,788,1079
190789,813,1088
190820,786,1130
190839,846,1178
190870,833,1253
190889,906,1330
190920,939,1528
190939,1102,1738
190970,1331,2226
190989,1625,2657
191020,2238,3518
191039,2949,4318
191070,4407,6090
191089,5914,7704
191120,8858,10933
191139,11491,13171
191170,15031,16396
191189,17012,17764
191220,17676,17047
191239,16056,15065
191270,12376,11141
191291,9868,9025
191320,7345,6832
191341,6309,6006
191370,5395,5241
191391,5032,4993
191420,4920,5029
191441,5101,5355
191470,5865,6185
191491,6487,6874
191520,7519,7742
191541,7965,8138
191570,8294,8398
191591,8374,8619
191620,8896,9517
191641,9541,10299
191670,10355,10926
191691,10590,11012
191720,11022,11706
191741,11840,12596
191770,13438,14305
191791,14623,15569
191820,15766,16306
191841,16524,17448
191871,18800,19966
191890,20261,21143
191921,21109,22260
191940,21714,22636
191971,22104,22459
191990,21333,22489
192021,20632,21627
192040,19919,20809
192071,19170,20520
192090,19165,20640
192121,19713,21351
192140,20210,21812
192171,21062,22507
192190,21854,23154
192221,24309,24178
192240,25246,25419
192271,27605,27330
192290,28987,28063
192321,30150,29139
192340,30200,28506
192371,28539,26542
192390,26856,24797
192421,23555,22230
192440,22255,21495
192471,21928,22070
192492,23003,23437
192521,26315,26821
192542,29509,30181
192571,36865,37309
192592,42611,42439
192621,49996,47356
192642,53469,50068
192671,56889,51833
192692,57826,52494
192721,59405,55120
192742,63515,58526
192771,71086,65160
192792,75497,67746
192821,79212,70256
192842,79828,71814
192871,83949,79038
192892,91821,89918
192921,101161,105982
192942,94574,111376
192971,90432,112106
192992,89125,111596
193021,88007,110968
193042,87337,110556
193072,86074,109889
193091,85451,109595
193122,84757,109130
193141,84065,108604
193172,82381,107542
193191,81546,106959
193222,80160,106367
193241,79486,106057
193272,78574,105756
193291,78166,105712
193322,77583,105645
193341,77359,105617
193372,77042,105576
193391,76956,105552
193422,76824,105626
193441,76841,105754
193472,76656,105708
193491,76710,105611
193522,76818,105243
193541,77099,105151
193572,78006,105530
193593,79458,106718
193622,83207,109337
193643,85859,110748
193672,87714,111445
193693,88103,111539
193722,89230,111672
193743,88661,110975
193772,87749,110444
193793,87523,110369
193822,87333,109979
193843,86512,108870
193872,83288,107081
193893,81692,106528
193922,79536,105404
193943,78056,105221
193972,76730,105370
193993,76351,105375
194022,75922,105440
194043,75695,105482
194073,75482,105474
194092,75374,105377
194123,75274,105184
194142,75228,105065
194173,75173,104892
194192,75169,104840
194223,75139,104811
194242,75184,104764
194273,75208,104790
194292,75234,104853
194323,75099,104930
194342,75046,104959
194373,74856,104993
194392,74796,105008
194423,74649,105042
194442,74574,105037
194473,74358,104959
194492,74316,104911
194523,74216,104826
194542,74243,104736
194573,74200,104512
194592,74208,104309
194623,74144,103967
194642,74170,103712
194673,74218,103169
194692,74529,102383
194723,76985,104269
194744,78337,104945
194773,79499,105718
194794,80287,106319
194823,82369,107910
194844,83935,108477
194873,83977,108105
194894,83669,108126
194923,83754,108143
194944,83691,108069
194973,83484,107987
194994,83426,108008
195023,83775,108365
195044,84214,108628
195073,84678,108695
195094,84432,108447
195123,83589,107655
195144,82355,106846
195173,80531,105926
195194,79590,105546
195223,78930,105183
195244,78294,104822
195274,77451,104607
195293,77074,104519
195324,76656,104472
195343,76293,104527
195374,75776,104608
195393,75502,104579
195424,75113,104545
195443,74955,104547
195474,74737,104544
195493,74687,104522
195524,74593,104437
195543,74629,104321
195574,74608,104000
195593,74643,103536
195624,74958,102813
195643,76420,104424
195674,80449,106830
195693,82587,108118
195724,84966,109638
195743,86091,110570
195774,87057,111908
195793,89151,114268
195824,96194,111012
195843,99558,98061
195874,91316,84350
195895,85237,81701
195924,88429,91526
195945,96545,93457
195974,93822,89022
195995,93827,91245
196024,97021,93944
196045,98989,98630
196074,103754,102758
196095,103842,101837
196124,102971,101027
196145,103049,101389
196174,103590,103056
196195,104788,110003
196224,103979,116114
196245,103712,115863
196274,105244,104085
196295,100181,97161
196324,101508,103623
196345,103000,103472
196374,101971,102036
196395,102366,103327
196425,102700,102623
196444,101946,101600
196475,101764,103132
196494,103330,115698
196525,90950,110324
196544,85383,107900
196575,81854,106779
196594,80958,106325
196625,79001,105240
196644,77281,105134
196675,76038,105313
196694,75719,105322
196725,75278,105217
196744,75068,105079
196775,74728,104742
196794,74602,104429
196825,74487,103942
196844,74746,103614
196875,76173,104207
196894,81148,110272
196925,101798,112630
196944,98939,116324
196975,101156,113809
196994,104646,101027
197025,99604,100645
197044,102826,104732
197075,103091,102345
197096,102041,102017
197125,102446,102252
197146,101993,101001
197175,101303,100773
197196,101740,101414
197225,101672,100425
197246,101079,99839
197275,101426,100771
197296,101564,100336
197325,101113,100306
197346,101544,100894
197375,101385,100037
197396,101051,99949
197425,101320,100263
197446,101326,100176
197475,101228,100047
197496,101292,100259
197525,101534,100315
197546,101266,99915
197575,101000,99835
197596,101126,99954
197625,100955,99441
197646,100615,99077
197676,100658,99671
197695,101086,99903
197726,100693,98868
197745,100140,98312
197776,99892,97755
197795,99440,96859
197826,98753,96507
197845,98978,96864
197876,99204,96654
197895,98752,95744
197926,97862,95033
197945,97881,95171
197976,97989,95254
197995,97957,95099
198026,97798,95078
198045,98016,95383
198076,98221,95447
198095,98169,95321
198126,98078,95260
198145,98110,95272
198176,98127,95346
198195,98171,95304
198226,98118,95329
198245,98229,95377
198276,98165,95320
198297,98198,95387
198326,98254,95462
198347,98374,95605
198376,98489,95521
198397,98370,95467
198426,98460,95645
198447,98592,95753
198476,98596,95655
198497,98559,95705
198526,98643,95703
198547,98587,95742
198576,98682,95742
198597,98560,95597
198626,98489,95540
198647,98465,95553
198676,98553,95657
198697,98643,95795
198726,98759,95855
198747,98745,95841
198776,98787,95879
198797,98826,96044
198826,99001,96130
198847,98845,95934
198877,98834,96133
198896,98904,96127
198927,98751,95909
198946,98715,96005
198977,98828,95897
198996,98631,95749
199027,98649,95818
199046,98650,95763
199077,98608,95808
199096,98681,95735
199127,98455,95668
199146,98730,96011
199177,98868,96006
199196,98811,95889
199227,98663,95800
199246,98660,95696
199277,98485,95600
199296,98499,95507
199327,98417,95486
199346,98441,95350
199377,98188,95191
199396,98291,95360
199427,98434,95391
199446,98377,95260
199477,98295,95299
199496,98353,95252
199527,98207,95118
199546,98186,95104
199577,98169,95112
199598,98178,95135
199627,98153,95148
199648,98228,95262
199677,98334,95272
199698,98238,95125
199727,98191,95172
199748,98222,95138
199777,98143,95024
199798,98079,95006
199827,98107,94958
199848,97980,94787
199877,97851,94704
199898,97851,94744
199927,97853,94650
199948,97777,94618
199977,97790,94561
199998,97736,94505
200027,97717,94463
200048,97698,94483
200077,97721,94447
200098,97680,94439
200127,97673,94368
200148,97560,94257
200178,97532,94415
200197,97616,94427
200228,97489,94249
200247,97473,94337
200278,97556,94359
200297,97554,94395
200328,97574,94360
200347,97535,94311
200378,97448,94171
200397,97368,94026
200428,97269,94033
200447,97268,93847
200478,97005,93679
200497,97033,93746
200528,97079,93809
200547,97100,93795
200578,97086,93853
200597,97226,93962
200628,97192,93828
200647,97145,93813
200678,97183,93888
200697,97228,93849
200728,97148,93812
200747,97170,93798
200778,97121,93795
200797,97168,93843
200828,97236,93919
200847,97251,93951
200878,97313,94004
200899,97276,93929
200928,97284,94033
200949,97322,93980
200978,97169,93759
200999,97099,93733
201028,97080,93671
201049,97004,93619
201078,96963,93541
201099,96937,93600
201128,97023,93634
201149,96997,93627
201178,97035,93688
201199,97064,93724
201228,97089,93625
201249,97005,93564
201278,97011,93565
201299,96987,93538
201328,96920,93448
201349,96865,93436
201379,96850,93446
201398,96839,93471
201429,96881,93493
201448,96854,93430
201479,96790,93419
201498,96822,93431
201529,96765,93352
201548,96751,93304
201579,96688,93266
201598,96701,93267
201629,96660,93192
201648,96600,93121
201679,96572,93191
201698,96642,93191
201729,96571,93160
201748,96627,93169
201779,96579,93121
201798,96604,93094
201829,96554,93084
201848,96624,93100
201879,96548,93030
201898,96531,92979
201929,96481,92998
201948,96522,92990
201979,96502,92977
201998,96510,92972
202029,96488,92925
202050,96425,92898
202079,96457,92946
202100,96459,92888
202129,96363,92804
202150,96349,92803
202179,96360,92775
202200,96333,92740
202229,96289,92672
202250,96246,92676
202279,96301,92705
202300,96268,92682
202329,96274,92684
202350,96250,92668
202379,96270,92671
202400,96230,92620
202429,96223,92598
202450,96212,92583
202479,96210,92543
202500,96198,92532
202529,96136,92426
202550,96102,92480
202579,96169,92544
202600,96151,92527
202630,96107,92494
202649,96066,92520
202680,96141,92556
202699,96114,92474
202730,96057,92518
202749,96132,92520
202780,96066,92422
202799,96017,92359
202830,95994,92399
202849,96016,92351
202880,95888,92280
202899,95948,92312
202930,95917,92240
202949,95901,92191
202980,95824,92154
202999,95849,92091
203030,95809,92133
203049,95854,92115
203080,95837,92146
203099,95860,92122
203130,95844,92140
203149,95864,92145
203180,95799,91991
203201,95642,91903
203230,95704,92039
203251,95738,92006
203280,95693,91987
203301,95698,91967
203330,95650,91906
203351,95638,91906
203380,95658,91915
203401,95653,91929
203430,95651,91849
203451,95564,91821
203480,95577,91812
203501,95551,91801
203530,95550,91759
203551,95471,91650
203580,95398,91609
203601,95422,91645
203630,95488,91655
203651,95494,91636
203680,95482,91638
203701,95471,91691
203730,95542,91680
203751,95471,91647
203781,95489,91744
203800,95508,91743
203831,95446,91639
203850,95392,91642
203881,95397,91630
203900,95383,91613
203931,95331,91515
203950,95267,91456
203981,95300,91549
204000,95322,91466
204031,95231,91493
204050,95316,91475
204081,95183,91441
204100,95289,91539
204131,95239,91462
204150,95260,91496
204181,95260,91473
204200,95276,91444
204231,95263,91440
204250,95267,91374
204281,95172,91330
204300,95162,91230
204331,95042,91247
204350,95128,91270
204381,95062,91192
204400,95088,91257
204431,95050,91162
204452,94984,91134
204481,94985,91097
204502,94946,91100
204531,95059,91282
204552,95179,91330
204581,95166,91291
204602,95157,91317
204631,95186,91247
204652,95079,91187
204681,95048,91164
204702,95031,91138
204731,95000,91029
204752,94939,90978
204781,94939,90981
204802,94924,91005
204831,94958,91039
204852,94927,91020
204882,94967,91099
204901,94935,91053
204932,94868,91018
204951,94898,91024
204982,94857,90980
205001,94869,90952
205032,94792,90894
205051,94769,90863
205082,94734,90882
205101,94767,90864
205132,94778,90890
205151,94851,90897
205182,94806,90899
205201,94853,90873
205232,94772,90872
205251,94822,90876
205282,94746,90796
205303,94708,90790
205332,94682,90751
205353,94666,90760
205382,94753,90805
205403,94733,90777
205432,94764,90821
205453,94735,90806
205482,94701,90638
205503,94468,90445
205532,94545,90648
205553,94585,90489
205582,94443,90461
205603,94509,90468
205632,94390,90345
205653,94432,90538
205682,94691,90714
205703,94678,90683
205733,94555,90505
205752,94381,90389
205783,94352,90433
205802,94360,90366
205833,94262,90324
205852,94310,90358
205883,94279,90325
205902,94304,90314
205933,94253,90293
205952,94286,90301
205983,94301,90330
206002,94251,90203
206033,94175,90306
206052,94312,90261
206083,94081,90102
206102,94145,90134
206133,94149,90141
206152,94177,90084
206183,94079,90087
206202,94209,90222
206233,94252,90274
206252,94360,90397
206283,94456,90427
206302,94445,90420
206333,94479,90491
206354,94457,90422
206383,94491,90471
206404,94448,90366
206433,94192,90029
206454,94019,89948
206483,94110,90078
206504,94149,90107
206533,94172,90132
206554,94154,90118
206583,94269,90380
206604,94498,90548
206633,94504,90436
206654,94480,90481
206683,94494,90362
206704,94383,90277
206733,94352,90214
206754,94267,90123
206783,94179,90064
206804,94170,90096
206833,94159,90068
206854,94116,90024
206884,94066,90004
206903,94020,89991
206934,94030,90040
206953,94064,90038
206984,94023,90004
207003,94048,90003
207034,94006,89991
207053,94051,89996
207084,94016,89962
207103,94011,89944
207134,94027,90095
207153,94166,90136
207184,93994,89955
207203,94000,89999
207234,94007,89940
207253,93971,89848
207284,93881,89800
207303,93889,89828
207334,94016,90001
207353,94089,89965
207384,94041,90013
207403,94098,90028
207434,94065,90001
207453,94073,90035
207484,94142,90077
207505,94032,89804
207534,93691,89656
207555,93779,89706
207584,93713,89513
207605,93545,89389
207634,93470,89316
207655,93482,89382
207684,93548,89319
207705,93402,89172
207734,93296,89041
207755,93115,88942
207784,93188,88995
207805,93082,88831
207834,92897,88660
207855,92906,88782
207884,92993,88694
207905,92903,88688
207934,92968,88634
207955,92836,88561
207984,92946,88760
208005,92986,88700
208034,92830,88645
208055,92896,88730
208085,92824,88613
208104,92787,88725
208135,92991,88825
208154,92950,88794
208185,93007,88885
208204,93019,88853
208235,92983,88845
208254,92978,88806
208285,92949,88832
208304,92983,88775
208335,92817,88679
208354,92927,88790
208385,92954,88813
208404,92980,88838
208435,92963,88822
208454,92997,88818
208485,92886,88674
208504,92860,88684
208535,92932,88698
208554,92856,88564
208585,92814,88658
208604,92876,88589
208635,92746,88611
208654,92905,88717
208685,92817,88614
208704,92859,88700
208735,92871,88678
208756,92845,88662
208785,92801,88568
208806,92739,88573
208835,92804,88562
208856,92693,88453
208885,92666,88464
208906,92679,88456
208935,92701,88478
208956,92678,88431
208985,92656,88459
209006,92695,88505
209035,92656,88416
209056,92646,88480
209085,92696,88411
209106,92597,88381
209135,92673,88425
209156,92641,88375
209185,92616,88319
209206,92601,88357
209235,92668,88384
209256,92612,88316
209285,92585,88330
209306,92567,88332
209336,92549,88343
209355,92523,88352
209386,92575,88376
209405,92516,88289
209436,92512,88367
209455,92553,88318
209486,92477,88310
209505,92497,88228
209536,92386,88227
209555,92487,88259
209586,92400,88194
209605,92418,88246
209636,92420,88200
209655,92386,88162
209686,92390,88227
209705,92447,88181
209736,92349,88135
209755,92412,88170
209786,92352,88102
209805,92362,88122
209836,92367,88129
209855,92377,88094
209886,92343,88125
209905,92354,88089
209936,92327,88126
209957,92358,88136
209986,92272,88055
210007,92296,88087
210036,92285,88013
210057,92198,87970
210086,92251,87976
210107,92180,87909
210136,92198,87957
210157,92184,87958
210186,92205,87949
210207,92171,87950
210236,92209,87965
210257,92201,87996
210286,92244,87981
210307,92178,87918
210336,92153,87901
210357,92160,87900
210386,92128,87803
210407,92096,87843
210436,92130,87795
210457,92064,87756
210486,92117,87838
210507,92104,87815
210537,92069,87828
210556,92029,87823
210587,92064,87862
210606,92070,87827
210637,91984,87751
210656,91967,87752
210687,91860,87577
210706,91850,87688
210737,91918,87641
210756,91866,87627
210787,91984,87773
210806,92021,87706
210837,91974,87818
210856,92061,87810
210887,91971,87767
210906,92017,87749
210937,91905,87656
210956,91950,87683
210987,91880,87638
